birdnet_id,scientific_name,canonical_scientific_name,common_name,common_name_alt,taxon_group,inat_id,ebird_code,gbif_id,ncbi_id,avibase_id,birdlife_id,ml_taxon_code,xc_name,observationorg_id,observations_count,description_source,image_url,image_author,image_license,image_source,common_name_en,common_name_de,common_name_es,common_name_fr,common_name_pt,common_name_nl,common_name_pl,common_name_ru,common_name_ja,common_name_cs,common_name_tr,common_name_sv,common_name_da,common_name_fi,common_name_it,common_name_ko,common_name_zh-CN,common_name_no,common_name_uk,common_name_sr,common_name_ca,common_name_bg,common_name_sk,common_name_es_ES,common_name_es_MX,common_name_es_EC,common_name_pt_PT,common_name_hr,common_name_lt,common_name_fa,common_name_cy,common_name_et,wikipedia_url_en,wikipedia_url_de,wikipedia_url_fr,wikipedia_url_es,wikipedia_url_cs,wikipedia_url_pt,wikipedia_url_it,wikipedia_url_nl,wikipedia_url_pl,wikipedia_url_ru
BN00020,Acanthiza lineata,Acanthiza lineata,Striated Thornbill,,Aves,13467,strtho1,5230401,117191,D0A0845AEB53B7CE,22704656,strtho1,Acanthiza lineata,75117,3277,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthiza%20lineata?size=medium,David Cook,cc-by-nc,iNaturalist,Striated Thornbill,Stricheldornschnabel,Acantiza Estriada,Acanthize ridé,striated thornbill,Twijgdoornsnavel,buszówka kreskowana,Пёстрая шилоклювка,ムナフトゲハシムシクイ,střízlíkovec blahovičníkový,Çizgili Dikengaga,strimmig taggnäbb,Stribet Mejsesanger,ruskopäämaluri,Beccospino striato,,纵纹刺嘴莺,stripetornsmett,Шиподзьоб смугастоволий,Prugasta trnokljunka,acantiza pintada,Ивичест шипоклюн певец,ostrozobka čiarková,Acantiza estriada,Acantiza Estriada,Acantiza Estriada,Striated thornbill,prugastoglava trnokljunka,Dryžasis spygliasnapis,نوکخاری نواری,Dreinbig rhesog,triip-sirilind,https://en.wikipedia.org/wiki/Striated%20thornbill,,https://fr.wikipedia.org/wiki/Acanthize%20rid%C3%A9,https://es.wikipedia.org/wiki/Acanthiza%20lineata,,https://pt.wikipedia.org/wiki/Acantiza-estriada,,https://nl.wikipedia.org/wiki/Twijgdoornsnavel,,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%BE%D1%81%D0%B0%D1%82%D0%B0%D1%8F%20%D1%88%D0%B8%D0%BF%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D0%BA%D0%B0
BN00021,Acanthiza murina,Acanthiza murina,New Guinea Thornbill,Papuan Thornbill,Aves,13473,paptho1,5230406,117493,87E8A565C012D9A3,22704624,paptho1,Acanthiza murina,75107,5,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthiza%20murina?size=medium,Nigel Voaden,cc-by,iNaturalist,New Guinea Thornbill,Papuadornschnabel,Acantiza Papú,Acanthize de Nouvelle-Guinée,papuan thornbill,Papoeadoornsnavel,buszówka mysia,Новогвинейская шипоклювка,パプアトゲハシムシクイ,střízlíkovec novoguinejský,Papua Dikengagası,papuataggnäbb,Papua Mejsesanger,papuantiaismaluri,Beccospino della Nuova Guinea,,巴布亚刺嘴莺,papuatornsmett,Шиподзьоб новогвінейський,Papuanska trnokljunka,acantiza de Nova Guinea,Папуаски шипоклюн певец,ostrozobka bledooká,Acantiza papú,Acantiza Papú,Acantiza Papú,Papuan thornbill,pjegavolica trnokljunka,Papuasinis spygliasnapis,نوکخاری گینه نو,Dreinbig De Vis,mägi-sirilind,https://en.wikipedia.org/wiki/New%20Guinea%20thornbill,,https://fr.wikipedia.org/wiki/Acanthize%20de%20Nouvelle-Guin%C3%A9e,https://es.wikipedia.org/wiki/Acanthiza%20murina,,https://pt.wikipedia.org/wiki/Acanthiza%20murina,,https://nl.wikipedia.org/wiki/Papoeadoornsnavel,,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%BE%D1%81%D0%B0%D1%82%D0%BE%D1%85%D0%B2%D0%BE%D1%81%D1%82%D0%B0%D1%8F%20%D1%88%D0%B8%D0%BF%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D0%BA%D0%B0
BN00022,Acanthiza nana,Acanthiza nana,Yellow Thornbill,,Aves,13470,yeltho1,5230410,117192,D6D77AFA8F88D1EE,22704653,yeltho1,Acanthiza nana,,2104,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthiza%20nana?size=medium,Tom Tarrant,cc-by-nc-sa,iNaturalist,Yellow Thornbill,Gelbbauch-Dornschnabel,Acantiza Enana,Acanthize nain,yellow thornbill,Gele doornsnavel,buszówka żółtobrzucha,Жёлтая шипоклювка,ヒメトゲハシムシクイ,střízlíkovec žlutý,Sarı Dikengaga,gul taggnäbb,Gulbuget Mejsesanger,keltavatsamaluri,Beccospino nano,,小刺嘴莺,gultornsmett,Шиподзьоб малий,Žuta trnokljunka,acantiza daurada,Жълт шипоклюн певец,ostrozobka žltobruchá,Acantiza enana,Acantiza Enana,Acantiza Enana,Yellow thornbill,žuta trnokljunka,Geltonasis spygliasnapis,نوکخاری زرد,Dreinbig melyn,kold-sirilind,https://en.wikipedia.org/wiki/Yellow%20thornbill,,https://fr.wikipedia.org/wiki/Acanthize%20nain,https://es.wikipedia.org/wiki/Acanthiza%20nana,,,,https://nl.wikipedia.org/wiki/Gele%20doornsnavel,,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B0%D1%8F%20%D1%88%D0%B8%D0%BF%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D0%BA%D0%B0
BN00023,Acanthiza pusilla,Acanthiza pusilla,Brown Thornbill,,Aves,13468,brotho1,5230402,117193,8F6C8E9EC201F6D5,22704630,brotho1,Acanthiza pusilla,75109,11015,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthiza%20pusilla?size=medium,Tom Hunt,cc-by-nc,iNaturalist,Brown Thornbill,Roststirn-Dornschnabel,Acantiza Parda,Acanthize mignon,brown thornbill,Bruine doornsnavel,buszówka brązowa,Малая шипоклювка,チャイロトゲハシムシクイ,střízlíkovec rudooký,Kahverengi Dikengaga,rostpannad taggnäbb,Brun Mejsesanger,kaneliperämaluri,Beccospino bruno,,褐刺嘴莺,bruntornsmett,Шиподзьоб бурий,Smeđa trnokljunka,acantiza frontvermella,Кафяв шипоклюн певец,ostrozobka hrdzavočelá,Acantiza parda,Acantiza Parda,Acantiza Parda,Brown thornbill,riđočela trnokljunka,Rudasis spygliasnapis,نوکخاری قهوهای,Dreinbig gwinau,ruskelaup-sirilind,https://en.wikipedia.org/wiki/Brown%20thornbill,,https://fr.wikipedia.org/wiki/Acanthize%20mignon,https://es.wikipedia.org/wiki/Acanthiza%20pusilla,,https://pt.wikipedia.org/wiki/Acantiza-castanha,,https://nl.wikipedia.org/wiki/Bruine%20doornsnavel,,https://ru.wikipedia.org/wiki/%D0%A0%D1%8B%D0%B6%D0%B5%D0%BB%D0%BE%D0%B1%D0%B0%D1%8F%20%D1%88%D0%B8%D0%BF%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D0%BA%D0%B0
BN00024,Acanthiza reguloides,Acanthiza reguloides,Buff-rumped Thornbill,,Aves,13471,burtho1,5230407,117195,7B1144C85E6A53B9,22704638,burtho1,Acanthiza reguloides,75111,1892,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthiza%20reguloides?size=medium,Tom Hunt,cc-by-nc,iNaturalist,Buff-rumped Thornbill,Goldhähnchen-Dornschnabel,Acantiza Reguloide,Acanthize à croupion beige,buff-rumped thornbill,Vaalstuitdoornsnavel,buszówka zmienna,Корольковая шипоклювка,ウグイストゲハシムシクイ,střízlíkovec východoaustralský,Keten Belli Dikengaga,ockragumpad taggnäbb,Brungumpet Mejsesanger,ruso-otsamaluri,Beccospino dal groppone nocciola,,棕尾刺嘴莺,okergumptornsmett,Шиподзьоб золотомушковий,Žutotrba trnokljunka,acantiza reguloide,Оранжевокръст шипоклюн певец,ostrozobka kôrarská,Acantiza reguloide,Acantiza Reguloide,Acantiza Reguloide,Buff-rumped thornbill,maslinastokapa trnokljunka,Nykštukinis spygliasnapis,نوکخاری کفلکاهی,Dreinbig rhisgl,eukalüpti-sirilind,https://en.wikipedia.org/wiki/Buff-rumped%20thornbill,,https://fr.wikipedia.org/wiki/Acanthize%20%C3%A0%20croupion%20beige,https://es.wikipedia.org/wiki/Acanthiza%20reguloides,,,,https://nl.wikipedia.org/wiki/Vaalstuitdoornsnavel,,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%88%D0%B8%D0%BF%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D0%BA%D0%B0
BN00025,Acanthiza robustirostris,Acanthiza robustirostris,Slaty-backed Thornbill,,Aves,13475,slbtho1,5230411,117197,4D64891AF37F353C,22704659,slbtho1,Acanthiza robustirostris,75118,39,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthiza%20robustirostris?size=medium,Martin & Penny Potter,© Macaulay Library,Macaulay Library ML174279051,Slaty-backed Thornbill,Graurücken-Dornschnabel,Acantiza Pizarrosa,Acanthize ardoisé,slaty-backed thornbill,Grijsrugdoornsnavel,buszówka śniada,Сероспинная шипоклювка,ハイイロトゲハシムシクイ,střízlíkovec šedohřbetý,Gri Sırtlı Dikengaga,gråryggig taggnäbb,Grårygget Mejsesanger,valkovatsamaluri,Beccospino robusto,,蓝灰刺嘴莺,mulgatornsmett,Шиподзьоб сіроспинний,Sivoleđa trnokljunka,acantiza pissarrosa,Ръждивокръст шипоклюн певец,ostrozobka popolavá,Acantiza pizarrosa,Acantiza Pizarrosa,Acantiza Pizarrosa,Slaty-backed thornbill,olovastokrila trnokljunka,Pilkanugaris spygliasnapis,نوکخاری پشتکبود,Dreinbig pigdew,mulga-sirilind,https://en.wikipedia.org/wiki/Slaty-backed%20thornbill,,https://fr.wikipedia.org/wiki/Acanthize%20ardois%C3%A9,https://es.wikipedia.org/wiki/Acanthiza%20robustirostris,,https://pt.wikipedia.org/wiki/Acantiza-ard%C3%B3sia,,https://nl.wikipedia.org/wiki/Grijsrugdoornsnavel,,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%BE%D1%81%D0%BF%D0%B8%D0%BD%D0%BD%D0%B0%D1%8F%20%D1%88%D0%B8%D0%BF%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D0%BA%D0%B0
BN00026,Acanthiza uropygialis,Acanthiza uropygialis,Chestnut-rumped Thornbill,,Aves,13464,chrtho1,5230403,117199,27F7E242B91684D2,22704650,chrtho1,Acanthiza uropygialis,75115,993,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthiza%20uropygialis?size=medium,Anthony Katon,cc-by-nc,iNaturalist,Chestnut-rumped Thornbill,Braunbürzel-Dornschnabel,Acantiza Culirroja,Acanthize à croupion roux,chestnut-rumped thornbill,Roodstaartdoornsnavel,buszówka rudorzytna,Рыжепоясничная шипоклювка,コシアカトゲハシムシクイ,střízlíkovec světlebřichý,Kestane Belli Dikengaga,rödgumpad taggnäbb,Rødgumpet Mejsesanger,pähkinäperämaluri,Beccospino codacastana,,栗尾刺嘴莺,kastanjegumptornsmett,Шиподзьоб рудогузий,Kestenjastoleđa trnokljunka,acantiza de carpó rogenc,Кестенявокръст шипоклюн певец,ostrozobka bútľavinová,Acantiza culirroja,Acantiza Culirroja,Acantiza Culirroja,Chestnut-rumped thornbill,crnorepa trnokljunka,Rudasturplis spygliasnapis,نوکخاری کفلبلوطی,Dreinbig tinwinau,õõne-sirilind,https://en.wikipedia.org/wiki/Chestnut-rumped%20thornbill,,https://fr.wikipedia.org/wiki/Acanthize%20%C3%A0%20croupion%20roux,https://es.wikipedia.org/wiki/Acanthiza%20uropygialis,,https://pt.wikipedia.org/wiki/Acanthiza%20uropygialis,https://it.wikipedia.org/wiki/Acanthiza%20uropygialis,https://nl.wikipedia.org/wiki/Roodstaartdoornsnavel,,https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%BE%D0%BF%D0%BE%D1%8F%D1%81%D0%BD%D0%B8%D1%87%D0%BD%D0%B0%D1%8F%20%D1%88%D0%B8%D0%BF%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D0%BA%D0%B0
BN00031,Acanthorhynchus superciliosus,Acanthorhynchus superciliosus,Western Spinebill,,Aves,12237,wesspi1,5230471,266335,,22704424,wesspi1,Acanthorhynchus superciliosus,75057,624,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthorhynchus%20superciliosus?size=medium,J Magoo,cc-by-nc-nd,iNaturalist,Western Spinebill,Buntkopf-Honigfresser,Picoespina Occidental,Méliphage festonné,western spinebill,Roesthalshoningeter,miodopijek rdzawoszyi,Западная титиара,ニシキリハシミツスイ,jehlozobka západní,Hercai Kılgaga,rosthalsad honungsfågel,Vestlig Seglnæb,vyömesikko,Spinorinco occidentale,,西尖嘴吸蜜鸟,trikolorhonningeter,Медолюб-шилодзьоб західний,Zapadni tankokljuni medojed,bec d'espina occidental,Червеноврат медояд,peliar hrdzavokrký,Picoespina occidental,Picoespina Occidental,Picoespina Occidental,Western spinebill,tankokljuni medojed,,خارنوک غربی,Melysor pigfain y Gorllewin,vöö-meelind,https://en.wikipedia.org/wiki/Western%20spinebill,,https://fr.wikipedia.org/wiki/M%C3%A9liphage%20festonn%C3%A9,https://es.wikipedia.org/wiki/Acanthorhynchus%20superciliosus,,,,https://nl.wikipedia.org/wiki/Roesthalshoningvogel,https://pl.wikipedia.org/wiki/Miodopijek%20rdzawoszyi,https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BF%D0%B0%D0%B4%D0%BD%D1%8B%D0%B9%20%D1%88%D0%B8%D0%BB%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D1%8B%D0%B9%20%D0%BC%D0%B5%D0%B4%D0%BE%D1%81%D0%BE%D1%81
BN00032,Acanthorhynchus tenuirostris,Acanthorhynchus tenuirostris,Eastern Spinebill,,Aves,12238,easspi1,5230466,266336,,22704421,easspi1,Acanthorhynchus tenuirostris,75056,9444,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthorhynchus%20tenuirostris?size=medium,judybarnes,cc-by-nc,iNaturalist,Eastern Spinebill,Rotnacken-Honigfresser,Picoespina Oriental,Méliphage à bec grêle,eastern spinebill,Zwarthalshoningeter,miodopijek długodzioby,Восточная титиара,キリハシミツスイ,jehlozobka východní,Kızıl Enseli Kılgaga,rostnackad honungsfågel,Østlig Seglnæb,naskalivyömesikko,Spinorinco orientale,,东尖嘴吸蜜鸟,prydhonningeter,Медолюб-шилодзьоб східний,Istočni tankokljuni medojed,bec d'espina oriental,Кафявогуш медояд,peliar tenkozobý,Picoespina oriental,Picoespina Oriental,Picoespina Oriental,Eastern spinebill,iglokljuni medojed,,خارنوک شرقی,Melysor pigfain y Dwyrain,manisk-meelind,https://en.wikipedia.org/wiki/Eastern%20spinebill,https://de.wikipedia.org/wiki/Rotnacken-Honigfresser,https://fr.wikipedia.org/wiki/M%C3%A9liphage%20%C3%A0%20bec%20gr%C3%AAle,https://es.wikipedia.org/wiki/Acanthorhynchus%20tenuirostris,,https://pt.wikipedia.org/wiki/Papa-mel-enfeitado,,https://nl.wikipedia.org/wiki/Zwarthalshoningvogel,https://pl.wikipedia.org/wiki/Miodopijek%20d%C5%82ugodzioby,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%81%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D0%B9%20%D1%88%D0%B8%D0%BB%D0%BE%D0%BA%D0%BB%D1%8E%D0%B2%D1%8B%D0%B9%20%D0%BC%D0%B5%D0%B4%D0%BE%D1%81%D0%BE%D1%81
BN00033,Acanthornis magna,Acanthornis magna,Scrubtit,,Aves,72440,scrubt2,7341473,720576,69825DA0A51B4C85,22704585,scrubt2,Acanthornis magna,185672,155,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Acanthornis%20magna?size=medium,Indra Bone,cc-by-nc,iNaturalist,Scrubtit,Stammhuscher,Sedosito Tasmano,Séricorne de Tasmanie,scrubtit,Kleine Tasmaanse struiksluiper,tasmanówka,Синицевый шипоклюв,メジロヤブムシクイ,střízlíkovec sýkorovitý,Ak Gözlü Akantiz,snårsmyg,Buskmejse,tasmaniansilkkimaluri,Scricciolo di montagna pettobianco,,灌丛丝刺莺,klatrekrattsmett,Кущовик острівний,Senicoliki šibljački carić,espineta de Tasmània,Сивоушка,papradníček krovinový,Sedosito tasmano,Sedosito Tasmano,Sedosito Tasmano,,srebrnastolica trnokljunka,Tasmaninis serikornis,چرخریسک بوتهای,Dryw prysgoed clustlwyd,oru-sirilind,https://en.wikipedia.org/wiki/Scrubtit,,https://fr.wikipedia.org/wiki/S%C3%A9ricorne%20de%20Tasmanie,https://es.wikipedia.org/wiki/Acanthornis%20magna,,https://pt.wikipedia.org/wiki/Acanthornis%20magnus,,https://nl.wikipedia.org/wiki/Tasmaanse%20struiksluiper,,https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%B5%D1%83%D1%88%D0%BA%D0%B0
BN00035,Accipiter madagascariensis,Accipiter madagascariensis,Madagascar Sparrowhawk,,Aves,5119,madspa1,2480579,993370,5D673E3EA8616EEE,22695613,madspa1,Accipiter madagascariensis,,52,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Accipiter%20madagascariensis?size=medium,Greg Lasley,cc-by-nc,iNaturalist,Madagascar Sparrowhawk,Madagaskarsperber,Gavilán Malgache,Épervier de Madagascar,madagascar sparrowhawk,Madagaskarsperwer,krogulec prążkowany,Мадагаскарский перепелятник,マダガスカルハイタカ,krahujec madagaskarský,Madagaskar Atmacası,madagaskarsparvhök,Madagascarspurvehøg,madagaskarinlintuhaukka,Sparviero del Madagascar,,马达加斯加雀鹰,madagaskarhauk,Яструб мадагаскарський,Madagaskarski kobac,esparver de Madagascar,Мадагаскарски среден ястреб,jastrab madagaskarský,Gavilán malgache,Gavilán Malgache,Gavilán Malgache,Madagascar sparrowhawk,mrki kobac,Madagaskarinis paukštvanagis,بازگنجشک ماداگاسکاری,Gwalch Madagasgar,madagaskari raudkull,https://en.wikipedia.org/wiki/Madagascar%20sparrowhawk,https://de.wikipedia.org/wiki/Madagaskarsperber,https://fr.wikipedia.org/wiki/%C3%89pervier%20de%20Madagascar,https://es.wikipedia.org/wiki/Accipiter%20madagascariensis,,https://pt.wikipedia.org/wiki/Accipiter%20madagascariensis,https://it.wikipedia.org/wiki/Accipiter%20madagascariensis,https://nl.wikipedia.org/wiki/Madagaskarsperwer,https://pl.wikipedia.org/wiki/Krogulec%20pr%C4%85%C5%BCkowany,
BN00036,Accipiter nisus,Accipiter nisus,Eurasian Sparrowhawk,,Aves,5106,eurspa1,2480637,211598,DB376A66278ED21E,22695624,eurspa1,Accipiter nisus,178,46985,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Accipiter%20nisus?size=medium,john.purvis,cc-by-nc-sa,iNaturalist,Eurasian Sparrowhawk,Sperber,Gavilán Común,Épervier d'Europe,gavião,Sperwer,krogulec,Перепелятник,ハイタカ,krahujec obecný,Atmaca,sparvhök,Spurvehøg,varpushaukka,Sparviere,새매,雀鹰,spurvehauk,Яструб малий,Kobac,esparver comú,Малък ястреб,jastrab krahulec,Gavilán común,Gavilán Común,Gavilán Común,Gavião,kobac,Paukštvanagis,,Gwalch glas,raudkull,https://en.wikipedia.org/wiki/Eurasian%20sparrowhawk,https://de.wikipedia.org/wiki/Sperber%20(Art),https://fr.wikipedia.org/wiki/%C3%89pervier%20d'Europe,https://es.wikipedia.org/wiki/Accipiter%20nisus,https://cs.wikipedia.org/wiki/Krahujec%20obecn%C3%BD,https://pt.wikipedia.org/wiki/Gavi%C3%A3o-da-europa,https://it.wikipedia.org/wiki/Accipiter%20nisus,https://nl.wikipedia.org/wiki/Sperwer%20(vogel),https://pl.wikipedia.org/wiki/Krogulec%20(zwyczajny),https://ru.wikipedia.org/wiki/%D0%AF%D1%81%D1%82%D1%80%D0%B5%D0%B1-%D0%BF%D0%B5%D1%80%D0%B5%D0%BF%D0%B5%D0%BB%D1%8F%D1%82%D0%BD%D0%B8%D0%BA
BN00037,Accipiter ovampensis,Accipiter ovampensis,Ovambo Sparrowhawk,,Aves,5133,ovaspa2,2480587,387803,BAE916831E3E9167,22695619,ovaspa2,Accipiter ovampensis,73231,155,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Accipiter%20ovampensis?size=medium,Steve Garvie,cc-by-nc-sa,iNaturalist,Ovambo Sparrowhawk,Ovambosperber,Gavilán del Ovambo,Épervier des Ovampos,ovambo sparrowhawk,Ovambosperwer,krogulec szary,Краснобокий перепелятник,サバンナハイタカ,krahujec ovampský,Ovambo Atmacası,ovambosparvhök,Ovampo Spurvehøg,savannilintuhaukka,Sparviero di Ovampo,,南非雀鹰,ovambohauk,Яструб намібійський,Ovambo jastreb,esparver d'Ovambo,Овамбоенски ястреб,jastrab ovambský,Gavilán del Ovambo,Gavilán del Ovambo,Gavilán del Ovambo,Ovambo sparrowhawk,sivi kobac,Namibinis paukštvanagis,بازگنجشک اوامبو,Gwalch Ovambo,savanni-raudkull,https://en.wikipedia.org/wiki/Ovambo%20sparrowhawk,https://de.wikipedia.org/wiki/Ovambosperber,https://fr.wikipedia.org/wiki/%C3%89pervier%20des%20Ovampos,https://es.wikipedia.org/wiki/Accipiter%20ovampensis,,https://pt.wikipedia.org/wiki/Gavi%C3%A3o-do-ovambo,https://it.wikipedia.org/wiki/Accipiter%20ovampensis,https://nl.wikipedia.org/wiki/Ovambosperwer,https://pl.wikipedia.org/wiki/Krogulec%20szary,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B1%D0%BE%D0%BA%D0%B8%D0%B9%20%D0%BF%D0%B5%D1%80%D0%B5%D0%BF%D0%B5%D0%BB%D1%8F%D1%82%D0%BD%D0%B8%D0%BA
BN00038,Accipiter poliogaster,Accipiter poliogaster,Grey-bellied Hawk,Gray-bellied Hawk,Aves,5146,gybhaw1,2480597,387805,707547BB9A073A93,22695453,gybhaw1,Accipiter poliogaster,73196,43,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Accipiter%20poliogaster?size=medium,Norton Santos,cc-by-nc,iNaturalist,Grey-bellied Hawk,Graubauchhabicht,Azor Ventrigrís,Autour à ventre gris,tauató-pintado,Zuid-Amerikaanse havik,krogulec siwobrzuchy,Серобрюхий ястреб,セグロオオタカ,jestřáb jihoamerický,Gri Karınlı Atmaca,gråbukig hök,Gråbuget Duehøg,amazoniankanahaukka,Sparviero pettogrigio,,灰腹鹰,gråbukhauk,Яструб сірочеревий,Sivotrbi južnoamerički jastreb,astor pitblanc,Сивокорем ястреб,jastrab sivobruchý,Azor ventrigrís,Azor Ventrigrís,Azor Ventrigrís,Tauató-pintado,bjelotrbi jastreb,Pilkapilvis vištvanagis,باز شکمخاکستری,Gwyddwalch torllwyd,selvakull,https://en.wikipedia.org/wiki/Grey-bellied%20hawk,https://de.wikipedia.org/wiki/Graubauchhabicht,https://fr.wikipedia.org/wiki/Autour%20%C3%A0%20ventre%20gris,https://es.wikipedia.org/wiki/Accipiter%20poliogaster,,https://pt.wikipedia.org/wiki/Tauat%C3%B3-pintado,https://it.wikipedia.org/wiki/Accipiter%20poliogaster,https://nl.wikipedia.org/wiki/Zuid-Amerikaanse%20havik,https://pl.wikipedia.org/wiki/Krogulec%20siwobrzuchy,
BN00039,Accipiter rufiventris,Accipiter rufiventris,Rufous-breasted Sparrowhawk,,Aves,5141,rucspa2,2480609,518696,EC0E680F40FF76D9,22695630,rucspa2,Accipiter rufiventris,73232,288,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Accipiter%20rufiventris?size=medium,Fabio Olmos,© Macaulay Library,Macaulay Library ML226740631,Rufous-breasted Sparrowhawk,Rotbauchsperber,Gavilán Papirrufo,Épervier menu,rufous-breasted sparrowhawk,Roodborstsperwer,krogulec rudobrzuchy,Красногрудый перепелятник,ムネアカハイタカ,krahujec rezavoprsý,Kızıl Karınlı Atmaca,rostbröstad sparvhök,Brunbrystet Spurvehøg,ruostelintuhaukka,Sparviero rufiventre,,棕胸雀鹰,rødbrystspurvehauk,Яструб кенійський,Crvenogrudi kobac,esparver canyella,Ръждивогръд ястреб,jastrab hrdzavoprsý,Gavilán papirrufo,Gavilán Papirrufo,Gavilán Papirrufo,Rufous-breasted sparrowhawk,riđotrbi kobac,Rausvakrūtis paukštvanagis,بازگنجشک سینهحنایی,Gwalch brongoch,mägi-raudkull,https://en.wikipedia.org/wiki/Rufous-breasted%20sparrowhawk,https://de.wikipedia.org/wiki/Rotbauchsperber,https://fr.wikipedia.org/wiki/%C3%89pervier%20menu,https://es.wikipedia.org/wiki/Accipiter%20rufiventris,,,https://it.wikipedia.org/wiki/Accipiter%20rufiventris,https://nl.wikipedia.org/wiki/Afrikaanse%20sperwer,https://pl.wikipedia.org/wiki/Krogulec%20rudobrzuchy,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B1%D1%80%D1%8E%D1%85%D0%B8%D0%B9%20%D0%BF%D0%B5%D1%80%D0%B5%D0%BF%D0%B5%D0%BB%D1%8F%D1%82%D0%BD%D0%B8%D0%BA
BN00040,Accipiter striatus,Accipiter striatus,Sharp-shinned Hawk,,Aves,5097,shshaw,2480612,56330,862DF14942ABC6D0,22734130,shshaw,Accipiter striatus,73233,24828,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Accipiter%20striatus?size=medium,Troy B,cc-by,iNaturalist,Sharp-shinned Hawk,Eckschwanzsperber,Gavilán Americano,Épervier brun,tauató-miúdo,Amerikaanse sperwer,krogulec zmienny,Американский перепелятник,アシボソハイタカ,krahujec americký,Amerika Atmacası,amerikansk sparvhök,Amerikansk Spurvehøg,amerikanvarpushaukka,sparviero striato,줄무늬새매,纹腹鹰,parulahauk,Яструб неоарктичний,Američki kobac,esparver americà,Американски малък ястреб,jastrab čiarkový,Gavilán americano,Gavilán Pecho Canela,Azor Americano,Gavião-miúdo,američki kobac,Rausvaausis vanagas,باز ساقتیز,Gwalch Cynffonsgwar,ameerika raudkull,https://en.wikipedia.org/wiki/Sharp-shinned%20hawk,https://de.wikipedia.org/wiki/Eckschwanzsperber,https://fr.wikipedia.org/wiki/%C3%89pervier%20brun,https://es.wikipedia.org/wiki/Accipiter%20striatus,,https://pt.wikipedia.org/wiki/Tauat%C3%B3-mi%C3%BAdo,https://it.wikipedia.org/wiki/Accipiter%20striatus,https://nl.wikipedia.org/wiki/Amerikaanse%20sperwer,https://pl.wikipedia.org/wiki/Krogulec%20zmienny,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%BE%D1%81%D0%B0%D1%82%D1%8B%D0%B9%20%D1%8F%D1%81%D1%82%D1%80%D0%B5%D0%B1
